# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-86.98462500876606,0.0,0.03922594021828803,25.493334116024,0.0,0.0
 0.07295490510422686,0.013306045446916869,0.1823872627605672,2.5000000000000004,-86.98462500876606,0.0,0.03922594021828803,25.493334116024,0.0,0.0
 0.10304650969722513,0.026546457901950787,0.44000353700363004,8.56106803633214,-86.95479368089511,0.0,0.03752755279745581,26.647087951543575,0.9913505203332499,32.944421998816175
 0.12604968152516755,0.03972130553149041,0.5727404780559816,5.770375583210371,-86.92639502550313,0.0,0.03578290094816893,27.94630880957603,1.2345538956282618,10.572601774838194
 0.1453693997495506,0.0528306559588616,0.678547703186795,5.476644322756018,-86.8994509728613,0.0,0.033990792845096235,29.41973153015957,1.3946400423073333,8.286153287527242
 0.16232630876073412,0.06587457628971297,0.7692392712757122,5.348354940697257,-86.87398384637748,0.0,0.03215000155092834,31.104197566395598,1.5018731578382842,6.323859817861131
 0.17759857334794624,0.07885313313806461,0.8498122052717013,5.275768602349581,-86.85001637190923,0.0,0.03025926309115972,33.047731433094654,1.5693464666877932,4.4180290659714245
 0.1915895536328096,0.09176639265304809,0.9229703174518903,5.228948271718861,-86.8275716873819,0.0,0.02831727645689252,35.31413063407786,1.6042252987519638,2.492951269605125
 0.20456238221759604,0.10461442054634466,0.9903798396260152,5.196208500987806,-86.806673352668,0.0,0.02632270079441681,37.99002267320933,1.6109312304054173,0.5169213182480128
 0.21670005271836124,0.11739728212035137,1.0531560873398926,5.172017786272898,-86.78734535957867,0.0,0.0242741555207968,41.196077826198874,1.5923972469108523,-1.5269802795681802
 0.22813596147656234,0.13011504229708887,1.1120900354873087,5.153411888246516,-86.76961214227862,0.0,0.022170218338087126,45.10555488224755,1.5506609640729012,-3.649581657253122
 0.23897093182885037,0.14276776564787266,1.1677672332635325,5.138657141269095,-86.75349858784695,0.0,0.020009424143449212,49.976450737958146,1.4871802974769162,-5.858868509278367
 0.24928338606796122,0.15535551642377055,1.2206357947420305,5.1266711349844964,-86.73903004719692,0.0,0.017790262221954636,56.21052615885101,1.403016228198794,-8.161400509194326
 0.25913576255458604,0.16787835858686703,1.2710478715563682,5.116742836895752,-86.72623234625826,0.0,0.015511178496651035,64.46963396210717,1.298945584960661,-10.562999026622123
 0.26857874513249075,0.18033635584235858,1.319286269217689,5.108385752420217,-86.7151317972719,0.0,0.013170568988390098,75.92686397083554,1.1755342016970014,-13.069110553314523
 0.2776541529828073,0.19272957167150048,1.3655822452882487,5.101255704882151,-86.70575521075672,0.0,0.010766782279889305,92.87825963267098,1.0331862402025551,-15.685020865423773
 0.2863969757978851,0.20505806936543602,1.4101278219517344,5.09510230341886,-86.69812990728559,0.0,0.008298115307465987,120.50929192322494,0.872178658129823,-18.415972218384717
 0.2948368444139389,0.21732191205992313,1.453084550529557,5.089739015144489,-86.69228373003679,0.0,0.005762814993685468,173.5263063443365,0.692685812394325,-21.26725591368529
 0.3029991173393052,0.22952116277099513,1.4945899043831106,5.085024016357682,-86.68824505728857,0.0,0.0031590698757365063,316.5488701850445,0.4947975625349541,-24.244257900809103
 0.3109056991639598,0.2416558844315768,1.5347620412581635,5.080847547771712,-86.68604281540101,0.0,0.0004850336590986078,2061.7125868303897,0.2785327384688825,-27.352505654428978
 0.31857566757621636,0.25372613992907983,1.5737034168504387,5.077123333395642,-86.68570649221365,0.0,0.0022612625887579773,442.23081608105525,0.043849357557291795,-30.597698490722465
 0.32602576103370723,0.26573199214401994,1.6115035715248032,5.0737826162915365,-86.68726615044083,0.0,0.005081751177314836,196.78255882815446,-0.2093474714204471,-33.985725202300145
 0.33327076318793203,0.27767350398966667,1.6482413105540963,5.070769924874367,-86.69075244188645,0.0,0.007978492769487991,125.33695635149064,-0.48119950434857633,-37.52269870197393
 0.34032380960066577,0.28955073845277557,1.683986431971502,5.068040010749214,-86.69619662144991,0.0,0.010953595889409902,91.29422064646504,-0.7718905058744666,-41.21495656133349
 0.3471966351423459,0.3013637586354182,1.7188011118575321,5.065555596442408,-86.70363056200264,0.0,0.01400922939565657,71.38151369767995,-1.0816425511797436,-45.069097626120694
 0.3538997755285837,0.3131126277979549,1.7527410266773238,5.0632856935942305,-86.71308676928467,0.0,0.01714763214048851,58.31708960205812,-1.410712999751767,-49.091982206972155
 0.3604427329844113,0.3247974094031792,1.7858562712824935,5.061204329805772,-86.72459839722971,0.0,0.020371114271633108,49.08911641581166,-1.7593921438071338,-53.29075519890613
 0.366834113550889,0.33641816716166645,1.8181921163382502,5.0592895727967955,-86.7381992637883,0.0,0.02368205729709911,42.22606116751914,-2.1280013632627925,-57.67286357332336
 0.37308174175554143,0.3479749650783714,1.84978963826608,5.057522773890425,-86.75392386691134,0.0,0.02708291658198323,36.92364509460716,-2.5168916279804048,-62.24606394279643
 0.3791927570513456,0.35946786750050214,1.88068624701722,5.055887975334297,-86.77180740120946,0.0,0.03057622550315354,32.705148642263346,-2.926442404816479,-67.01845061937136
 0.385173695450101,0.370896939166718,1.9109161312536145,5.0543714415592405,-86.7918857745969,0.0,0.03416459614023456,29.270066471598994,-3.3570607233859358,-71.99845406517906
 0.39103055903992306,0.382262245257687,1.9405106362250533,5.052961285092497,-86.8141956257767,0.0,0.03785072383268364,26.419574019784324,-3.8091806028320314,-77.19487956519585
