# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.7701024988736944,1.482644646928772,3.8400087630255086,5.011028549477855,-165.9477937855907,0.0,-0.12940820820523,-7.727485094408295,-28.758561894265373,35.24275901305839
 0.7742856126140649,1.4987955247528453,3.860970278719415,5.010983921285843,-166.0674817741091,0.0,-0.12805924527657575,-7.808885628212563,-28.61217646637083,34.99436950083382
 0.7784504981950395,1.5149629453502638,3.8818402770227403,5.010941572719372,-166.18604558199348,0.0,-0.12673526757011483,-7.890463476922567,-28.467482618481533,34.74137406085428
 0.7825973013215723,1.5311463400895204,3.9026194987915357,5.010901442569603,-166.3035016423022,0.0,-0.12543577752531612,-7.972207130443104,-28.32448436174657,34.483975335122494
 0.7867261629388534,1.5473451386312294,3.9233086606511174,5.010863472146528,-166.4198661129444,0.0,-0.12416028954703104,-8.05410492878407,-28.183184961970692,34.22236269301864
 0.7908372193974788,1.563558768960841,3.9439084558408903,5.0108276052869645,-166.53515488234456,0.0,-0.12290833051718861,-8.136145009797778,-28.04358698559676,33.95671593880486
 0.7949306026114755,1.5797866574206103,3.964419555022415,5.010793788226273,-166.64938357503175,0.0,-0.12167943905845635,-8.21831533526044,-27.905692361420463,33.68720126295227
 0.7990064402095487,1.596028228740839,3.984842607052532,5.010761969459139,-166.76256755708945,0.0,-0.12047316520205248,-8.300603693136496,-27.769502423550193,33.413975555516274
 0.8030648556798916,1.6122829060704138,4.005178239723553,5.010732099664225,-166.8747219415051,0.0,-0.11928907037297662,-8.382997678440598,-27.63501796088041,33.13718461121903
 0.8071059685088826,1.6285501110066545,4.025427060471937,5.010704131574621,-166.9858615934176,0.0,-0.11812672694595468,-8.46548470319947,-27.502239263209454,32.85696373493974
 0.8111298943139721,1.6448292636244897,4.045589657057108,5.010678019875235,-167.09600113524,0.0,-0.11698571789825049,-8.548052001268736,-27.37116615894185,32.573439625011254
 0.8151367449710459,1.6611197825049808,4.065666598212553,5.0106537212711135,-167.20515495170676,0.0,-0.11586563667514063,-8.630686618533495,-27.241798062539747,32.28672777551902
 0.8191266287365372,1.677421084763213,4.0856584342689555,5.010631194149933,-167.3133371947921,0.0,-0.11476608711201494,-8.713375398291411,-27.114134005862994,31.99693629697314
 0.8230996503645367,1.6937325860755574,4.1055656977527315,5.010610398765868,-167.42056178855142,0.0,-0.11368668257271765,-8.796105026288966,-26.988172680381354,31.704163046568134
 0.8270559112191476,1.7100537007063374,4.125388903959245,5.010591296933971,-167.5268424338474,0.0,-0.11262704658378153,-8.878861963730136,-26.863912467272275,31.408498497832714
 0.8309955093823069,1.7263838415339006,4.145128551503627,5.010573852169695,-167.63219261299992,0.0,-0.11158681173533834,-8.961632512377902,-26.741351475310402,31.110023633370652
 0.8349185397572902,1.7427224200761158,4.16478512284899,5.010558029504441,-167.73662559432367,0.0,-0.11056562008982346,-9.044402764508538,-26.62048756739291,30.80881266895797
 0.8388250941681028,1.7590688465153175,4.184359084813481,5.010543795400538,-167.84015443659695,0.0,-0.1095631227465398,-9.127158618081483,-26.501318396269557,30.504930583717773
 0.842715261454946,1.7754225297226964,4.20385088905768,5.010531117805961,-167.94279199342185,0.0,-0.1085789793332193,-9.209885800557107,-26.38384142810864,30.198436082231026
 0.8465891275659432,1.7917828772821633,4.223260972552211,5.010519965940357,-168.0445509175125,0.0,-0.10761285836241434,-9.292569821277672,-26.268053973721866,29.88937951625962
 0.8504467756452934,1.808149295513691,4.242589758028067,5.010510310497688,-168.14544366488983,0.0,-0.1066644366016942,-9.375196005902088,-26.15395321242034,29.577804650533317
 0.8542882861180194,1.824521189496159,4.261837654408342,5.010502123300451,-168.24548249900337,0.0,-0.10573339895755844,-9.457749489368082,-26.041536219617253,29.26374758086119
 0.8581137367714583,1.8408979630896902,4.281005057223617,5.010495377334252,-168.34467949475956,0.0,-0.10481943860012716,-9.540215186754367,-25.93079998745385,28.94723842898258
 0.8619271899936545,1.8572790189575263,4.295596382955562,3.8262763122453114,-168.443046542486,0.0,-0.10392225630920021,-9.622577833805849,-25.794743502796184,35.67802637928076
 0.8657455169079916,1.8736637585874172,4.291078264768015,-1.1832717022165244,-168.54059535180937,0.0,-0.10304156040618916,-9.704821977248855,-25.54752683880963,64.74476113040339
 0.8695816699916878,1.8900515823125679,4.2719420647730315,-4.988382782823031,-168.63733745546185,0.0,-0.10217706699616985,-9.786931934907521,-25.21852010120231,85.76475714840822
