X,Y,Tangent X,Tangent Y,Fixed Theta,Reversed,Name
7.63248007592684,-6.8363527213049915,-0.015124890163122906,-0.4688715950568456,true,false,
7.647604966089964,-8.076593714681165,0.015124890163124682,-0.8016191786455735,true,false,
8.055977000494314,-4.915491670588235,-0.1512489016312415,-0.7259947278299546,true,false,
4.84950028591201,-6.473355357390014,-0.09074934097874365,0.1663737917943635,true,false,
4.925124736727631,-1.8753887478002962,1.2251161032130486,-0.9982427507661891,true,false,
7.541730734948096,-4.0684978214532865,0.8318689589718238,-0.438621814730598,true,false,
